0.540004970971495 0.562941543525085
0.769053715281188 0.216853540856391
0.0951894456520677 0.705984281143174
0.194179401732981 0.467819191748276
0.767110400600359 0.464339869329706
0.359999250154942 0.958471523365006
0.912861229851842 0.217970092548057
0.682604635600001 0.939901471138
0.345954592805356 0.248709719395265
0.719798641977832 0.724141124403104
0.399777186568826 0.342520756646991
0.872113695601001 0.232853840105236
0.38047173875384 0.565719955600798
0.0953646663110703 0.217804950894788
0.470497351139784 0.365330660017207
0.0287061077542603 0.243940986925736
0.769474741537124 0.73424931243062
0.345830427017063 0.505976942367852
0.0784326826687902 0.171461313962936
0.650138756958768 0.234154019970447
